Insee (Synthese!Insee);An Obs;Cd Ref;Nb Obs
80832;2013;3511;1
80149;2021;117723;1
80228;1887;96432;1
80250;2007;117774;1
80806;1981;54555;1
80149;2021;12133;1
80635;2003;97609;1
80600;2020;137440;1
80496;2006;91382;1
80290;2013;128476;1
80665;2022;103547;1
80248;2019;54052;1
80332;2020;4583;1
80371;2005;100052;1
80249;1995;198226;1
80637;2016;249229;1
80118;2005;108698;1
80303;2016;88840;1
80215;2022;127692;1
80713;2003;814245;1
80248;1999;658239;1
80713;2014;86305;1
80589;2013;61057;1
80635;2019;2506;1
80228;1978;3676;1
80548;2005;83058;1
80496;2006;85250;1
80333;2022;91322;1
80649;2017;95889;1
80200;2013;95372;1
80344;2005;93023;1
80787;2006;87930;1
80333;1994;107886;1
80692;2014;4503;1
80228;2020;127692;1
80167;2006;85740;1
80787;2011;107115;1
80806;2007;137914;1
80486;2011;90483;1
80303;2016;459626;1
80149;2019;817234;1
80688;1981;95889;1
80637;2005;85486;1
80713;1984;3302;1
80633;2019;4507;1
80303;2018;73577;1
80333;2016;3551;1
80290;2017;4525;1
80248;1997;99488;1
80649;1976;137914;1
80649;1985;464570;1
80502;2005;107072;1
80149;2014;102900;1
80222;1978;221718;1
80548;2006;4127;1
80635;2019;3941;1
80688;2016;223462;1
80806;2008;2741;1
80333;2017;770937;1
80222;2021;248146;1
80332;1966;434405;1
80344;2013;103514;1
80806;2003;36659;1
80589;2013;103514;1
80030;2006;85740;1
80688;2012;106499;1
80713;2021;193860;1
80333;2001;2538;1
80713;2001;3726;1
80804;2020;131228;1
80787;2013;95983;1
80109;2013;133108;1
80222;1967;88104;1
80649;2012;117530;1
80248;2001;658253;1
80633;2019;60249;1
80244;2013;103514;1
80422;2006;198902;1
80633;2013;61057;1
80333;2011;4649;1
80333;2018;248052;1
80548;2007;92353;1
80244;2005;89200;1
80590;2007;116109;1
80486;2005;977;1
80649;2013;190443;1
80333;2009;88819;1
80806;1907;115301;1
80087;2018;249219;1
80087;1986;5100;1
80665;2010;4564;1
80147;2005;122745;1
80713;2020;2538;1
80580;2016;1966;1
80248;1999;135306;1
80497;2012;1973;1
80244;1986;836245;1
80637;1986;459628;1
80574;2005;96271;1
80713;1883;130492;1
80331;2021;5426;1
80688;2006;82757;1
80815;2020;248477;1
80486;2019;106698;1
80087;2010;133108;1
80250;2009;49280;1
80649;1994;717574;1
80713;1989;92358;1
80486;2012;89200;1
80333;2015;132379;1
80222;2020;97452;1
80649;2019;194574;1
80665;2012;89200;1
80333;2004;3345;1
80228;2010;3239;1
80832;2005;613496;1
80806;2017;248315;1
80147;2005;100142;1
80713;2006;717359;1
80688;2001;3439;1
80228;1907;121553;1
80228;1876;3590;1
80692;2005;141301;1
80249;2005;79908;1
80815;2020;248467;1
80633;2018;2504;1
80030;2006;613532;1
80580;1997;105441;1
80580;2018;2881;1
80333;2011;86131;1
80649;2019;193860;1
80248;2019;107073;1
80486;1967;129000;1
80580;2022;139706;1
80087;2020;61448;1
80290;2021;11145;1
80590;2003;137432;1
80806;1997;4215;1
80380;2005;613532;1
80087;2021;1027359;1
80331;2016;248790;1
80344;2005;106499;1
80244;2010;3978;1
80200;2019;4474;1
80713;2018;141499;1
80635;2003;92353;1
80713;2014;3076;1
80248;2021;249785;1
80716;2022;4129;1
80333;2018;113842;1
80496;2006;97084;1
80804;2005;187444;1
80303;2006;100787;1
80228;2020;113260;1
80477;2005;141304;1
80649;1971;37194;1
80281;2005;134129;1
80249;2005;141304;1
80598;2005;137507;1
80808;2006;152226;1
80486;2011;100225;1
80087;2018;3059;1
80633;2014;107073;1
80486;2018;88614;1
80228;2018;1474;1
80692;2013;190355;1
80222;1967;197281;1
80333;1993;134086;1
80486;2012;718316;1
80332;1983;119473;1
80344;2018;249120;1
80228;1899;143623;1
80580;2005;5100;1
80087;2021;4582;1
80633;2022;85084;1
80637;2013;82757;1
80333;1993;134093;1
80333;2022;195182;1
80688;2020;784182;1
80688;1966;124699;1
80713;2018;2567;1
80496;1960;91289;1
80631;2021;124261;1
80692;2013;114160;1
80087;2017;60674;1
80303;2008;3465;1
80025;2022;4319;1
80688;2021;106754;1
80649;2020;100085;1
80333;1969;60811;1
80332;2014;113893;1
80688;2019;718362;1
80222;1989;9760;1
80716;1865;80243;1
80600;2006;104516;1
80497;2022;249109;1
80713;2020;238359;1
80713;1932;1738;1
80167;2007;81295;1
80486;2008;717574;1
80633;2020;132707;1
80633;2006;109732;1
80118;2015;11141;1
80637;1831;109126;1
80290;2005;80990;1
80633;2005;88753;1
80462;2006;152226;1
80228;1994;133346;1
80009;1980;60585;1
80396;2017;4516;1
80600;2016;159536;1
80688;2012;134346;1
80222;2016;2895;1
80222;2006;98921;1
80486;2016;249576;1
80633;2009;100394;1
80248;2010;4568;1
80248;2010;4319;1
80598;2019;238102;1
80222;1973;249408;1
80228;2011;188909;1
80333;2017;91823;1
80688;1990;119419;1
80333;2022;610643;1
80145;2005;137432;1
80133;2007;116759;1
80637;2006;116392;1
80580;2016;3571;1
80344;2005;119585;1
80713;2006;101210;1
80688;2012;77424;1
80371;2020;207051;1
80713;2020;237862;1
80716;2021;4501;1
80228;2019;2873;1
80147;2005;84061;1
80688;1982;85740;1
80380;2005;127613;1
80248;2000;75927;1
80631;2005;87480;1
80327;2016;2623;1
80030;1985;60981;1
80633;2006;189424;1
80806;2014;108027;1
80497;2021;444440;1
80396;2011;61510;1
80609;2016;10360;1
80574;1980;117458;1
80200;2019;86289;1
80787;1907;152247;1
80600;1998;3741;1
80486;2014;91823;1
80688;1834;130492;1
80649;2014;249833;1
80222;2015;118932;1
80806;1970;6754;1
80713;1962;836222;1
80332;1983;152226;1
80649;1993;91378;1
80787;2013;95567;1
80665;2009;108537;1
80133;2006;151786;1
80806;2001;92217;1
80222;2010;29971;1
80133;2006;138811;1
80713;1969;3522;1
80228;1858;233692;1
80713;1883;771713;1
80806;2010;249513;1
80228;1994;139605;1
80633;2006;96025;1
80333;2017;2411;1
80290;2005;90681;1
80222;1988;116043;1
80580;1982;612655;1
80250;1973;61290;1
80806;2018;248913;1
80025;2022;3187;1
80371;2005;127439;1
80713;1983;2750;1
80497;2006;103375;1
80600;2019;108027;1
80631;2005;810968;1
80371;2019;791564;1
80580;1994;134093;1
80228;1961;192551;1
80635;2003;190216;1
80580;2017;112736;1
80025;1891;85486;1
80635;2021;239081;1
80118;1985;121792;1
80713;2011;459626;1
80290;1982;107072;1
80600;2020;836203;1
80109;2013;108698;1
80688;2014;836203;1
80609;2018;237522;1
80598;2019;11110;1
80713;2021;88511;1
80713;2020;5476;1
80215;2019;4252;1
80486;2005;100956;1
80149;2017;4280;1
80600;2006;4466;1
80637;2009;88478;1
80281;2005;124814;1
80332;2012;139802;1
80249;2005;125000;1
80574;2022;718405;1
80688;2012;3293;1
80396;2015;3978;1
80600;2018;717574;1
80665;2022;54657;1
80688;2019;133346;1
80222;2011;4342;1
80815;2005;134346;1
80486;2010;109151;1
80633;2006;103120;1
80688;1990;122069;1
80030;2022;91378;1
80333;2010;2989;1
80649;2019;81637;1
80290;2005;120717;1
80713;2014;2607;1
80222;2019;248922;1
80713;2008;3388;1
80600;2018;61714;1
80649;2016;104126;1
80333;2010;770927;1
80030;2022;105548;1
80600;2003;4049;1
80248;2011;76402;1
80688;2011;105431;1
80832;2005;96180;1
80688;2014;198226;1
80333;2023;2911;1
80030;2022;3941;1
80716;2005;85740;1
80609;2016;60585;1
80087;2022;247991;1
80222;2016;4040;1
80633;1966;81610;1
80228;2021;100784;1
80244;2019;2543;1
80806;1997;718362;1
80713;1998;2996;1
80713;2022;249038;1
80222;2021;54580;1
80598;2005;132818;1
80025;2015;2679;1
80228;2014;4319;1
80665;2005;123863;1
80600;2017;52898;1
80486;2020;4501;1
80598;2013;185171;1
80486;2018;248820;1
80228;2014;21583;1
80598;2017;3967;1
80025;2012;2706;1
80600;2019;108522;1
80109;2018;4257;1
80600;2011;4027;1
80371;2013;99488;1
80633;2014;5802;1
80228;2002;92029;1
80713;1885;4709;1
80600;1885;434203;1
80688;1998;5650;1
80215;2005;128268;1
80713;1984;4001;1
80290;1982;718424;1
80333;2017;148435;1
80200;1908;718403;1
80713;2020;115156;1
80713;1865;139530;1
80600;1977;4172;1
80649;1994;610681;1
80333;2022;3187;1
80713;2019;243059;1
80580;2000;718310;1
80688;2015;85904;1
80250;1998;34869;1
80228;2014;4619;1
80396;1991;192846;1
80477;2018;627745;1
80548;2022;889047;1
80333;2011;3676;1
80806;2007;125677;1
80649;1993;83653;1
80806;1997;85904;1
80806;1997;100142;1
80222;2016;4289;1
80244;2018;11165;1
80806;2008;836222;1
80248;1997;197671;1
80635;2008;718310;1
80228;2003;4112;1
80688;2018;248011;1
80713;2006;4649;1
80637;2007;127547;1
80200;2013;61057;1
80486;2018;1966;1
80396;1908;124578;1
80281;2020;608364;1
80635;2017;249831;1
80374;2005;79783;1
80665;2013;184941;1
80590;2003;136759;1
80303;2020;65109;1
80228;2020;73546;1
80635;2016;248928;1
80688;2017;4151;1
80600;2017;69350;1
80806;2018;54578;1
80333;2022;187524;1
80649;1986;31794;1
80009;2018;117201;1
80333;2019;249374;1
80637;2004;96180;1
80228;1883;127625;1
80637;2005;114611;1
80631;2013;128801;1
80637;2004;99418;1
80713;2003;39448;1
80396;2005;129666;1
80167;2020;51637;1
80649;1997;112741;1
80692;2015;11141;1
80649;2019;612462;1
80333;2007;3429;1
80333;2010;139008;1
80649;2010;4129;1
80713;2002;36649;1
80713;1982;459628;1
80713;2004;3239;1
80222;2017;248710;1
80228;2018;534750;1
80303;2002;2517;1
80713;2019;80759;1
80600;2010;4525;1
80649;2014;434664;1
80200;2020;108351;1
80808;2006;115655;1
80250;2007;464216;1
80631;2005;788980;1
80665;2016;106918;1
80333;2014;197284;1
80333;2009;103298;1
80380;2005;88622;1
80713;2016;100310;1
80599;1980;2996;1
80333;2015;124034;1
80787;2017;3293;1
80713;1986;828816;1
80486;1978;3755;1
80633;2017;2576;1
80806;1990;133675;1
80221;2016;3726;1
80333;2004;100718;1
80806;1850;106419;1
80649;1883;116979;1
80228;1907;124701;1
80228;2016;134346;1
80713;2010;3210;1
80228;2013;86512;1
80688;2017;133675;1
80222;2019;9570;1
80688;2014;66077;1
80396;2013;104716;1
80333;1997;459627;1
80574;2013;108537;1
80025;2005;119509;1
80496;2022;3791;1
80631;1985;60981;1
80462;2006;116759;1
80486;2018;3297;1
80713;1992;3551;1
80590;2015;11115;1
80462;2014;197281;1
80109;2005;6038;1
80649;2019;2794;1
80649;2018;104841;1
80598;2019;248771;1
80649;2020;1015437;1
80222;2017;233969;1
80649;2009;3670;1
80332;2015;61153;1
80147;2005;114611;1
80574;2005;128924;1
80462;2006;137096;1
80804;2017;248386;1
80599;2005;108029;1
80248;2013;184839;1
80109;2015;249151;1
80200;2004;242090;1
80462;2016;4117;1
80649;2019;248887;1
80589;2005;612655;1
80221;2005;129087;1
80635;2020;81544;1
80637;2005;108996;1
80580;2000;2440;1
80228;2020;2005;1
80688;2019;119991;1
80713;1995;91382;1
80025;2005;91378;1
80808;2019;237557;1
80486;2017;851674;1
80815;2020;1015435;1
80763;2006;434039;1
80713;1907;197131;1
80688;2018;133346;1
80118;2019;3603;1
80228;2021;54829;1
80228;2005;721730;1
80477;2005;95558;1
80665;2022;245731;1
80537;2005;125014;1
80598;2005;93763;1
80228;2005;836203;1
80332;2018;6216;1
80228;2013;122101;1
80649;1899;770932;1
80228;2002;2411;1
80600;1883;75093;1
80665;2006;96534;1
80030;2016;60015;1
80713;1995;119805;1
80665;2021;191035;1
80333;1993;887343;1
80692;2013;136654;1
80222;2022;444436;1
80333;1993;610909;1
80149;2020;99373;1
80688;2012;137440;1
80713;2003;1056063;1
80830;1885;786448;1
80025;1891;119812;1
80327;2005;788980;1
80030;2020;3311;1
80222;2021;98921;1
80486;2017;67478;1
80155;2009;2881;1
80649;2003;127546;1
80713;2016;2568;1
80580;2019;75093;1
80713;1854;123448;1
80713;1993;125014;1
80808;2018;96508;1
80486;2010;3764;1
80486;1834;112426;1
80030;2011;67058;1
80250;2012;79783;1
80244;2006;107073;1
80600;2000;3551;1
80609;2015;3302;1
80248;2001;76094;1
80109;2005;718424;1
80486;2018;104340;1
80763;2006;95567;1
80030;2006;131507;1
80380;2017;239063;1
80633;2019;520893;1
80133;2015;3297;1
80333;2010;4516;1
80249;2020;81569;1
80688;2021;4023;1
80590;1980;104516;1
80637;2005;104876;1
80688;2020;120678;1
80713;1965;781518;1
80249;1995;79783;1
80486;2015;248793;1
80333;2002;3036;1
80649;2014;249843;1
80303;2006;109150;1
80808;2006;119473;1
80537;2005;93023;1
80133;2021;248878;1
80649;2009;444432;1
80580;2020;4187;1
80248;2005;137507;1
80649;2019;249455;1
80713;2021;65877;1
80333;2021;199374;1
80303;2019;108027;1
80713;2010;132169;1
80149;2006;117459;1
80290;2013;104876;1
80502;2005;92501;1
80486;2021;122329;1
80496;2013;87930;1
80548;2015;2669;1
80228;1971;249408;1
80244;2005;95992;1
80222;1998;5975;1
80688;2008;107073;1
80649;2019;2568;1
80228;1997;120824;1
80333;2021;116547;1
80281;2005;124080;1
80637;2005;113525;1
80222;2018;221439;1
80637;1985;61057;1
80713;1991;3297;1
80665;2022;86828;1
80609;2005;124814;1
80713;2005;128268;1
80713;1989;197264;1
80228;2023;4254;1
80589;2013;115655;1
80030;2006;82757;1
80249;2009;12106;1
80149;2006;119977;1
80248;1998;899440;1
80228;2018;92876;1
80222;2016;249117;1
80635;2021;237965;1
80147;2013;103057;1
80580;1865;124970;1
80649;1987;4001;1
80501;2012;3302;1
80590;1980;789026;1
80713;2005;2576;1
80087;1988;788967;1
80109;2011;3439;1
80688;2011;3116;1
80497;2012;2440;1
80222;2022;22153;1
80009;1980;61357;1
80633;2018;1027359;1
80580;2003;118993;1
80250;2022;86399;1
80806;2010;249069;1
80574;1980;116952;1
80215;2018;3696;1
80502;2009;4474;1
80025;2009;119991;1
80333;2018;247197;1
80149;2013;109507;1
80600;2013;79734;1
80600;2010;4254;1
80502;2005;131859;1
80222;2018;248460;1
80332;2022;613150;1
80228;2015;104246;1
80332;1994;91378;1
80688;1908;124967;1
80713;2020;92353;1
80030;2001;2767;1
80713;2017;125426;1
80713;2022;79783;1
80303;2014;109091;1
80806;2017;931968;1
80303;1970;60062;1
80665;2006;124034;1
80580;1999;135306;1
80590;2013;189424;1
80808;2017;239111;1
80281;2005;5882;1
80333;2010;129147;1
80637;2005;718424;1
80333;1865;104246;1
80649;2017;105966;1
80688;1994;101221;1
80713;2010;3716;1
80804;2021;4129;1
80600;2016;61678;1
80830;2012;4257;1
80688;2008;3603;1
80244;1997;140321;1
80222;2021;80591;1
80333;2017;534742;1
80228;1989;718362;1
80649;2021;103772;1
80167;2006;133183;1
80633;2022;97434;1
80806;2016;53741;1
80200;2016;248390;1
80713;2022;189390;1
80716;2013;61543;1
80222;2018;249017;1
80688;1982;91289;1
80600;1907;104196;1
80327;2021;246192;1
80147;2005;82018;1
80025;2009;103772;1
80600;2018;2832;1
80649;2010;2001;1
80332;1965;94273;1
80688;1982;82758;1
80200;2005;106499;1
80713;2004;2794;1
80633;2020;246959;1
80248;2002;76181;1
80580;2005;99488;1
80806;1994;103120;1
80637;1968;84524;1
80665;2020;785321;1
80688;2021;3302;1
80109;2018;4117;1
80497;2022;54617;1
80688;2014;125014;1
80649;2020;82139;1
80333;1993;109091;1
80501;2013;107880;1
80118;2005;80358;1
80025;2018;130651;1
80649;1912;95927;1
80248;2011;528950;1
80145;2013;143636;1
80633;2018;73532;1
80222;1977;103316;1
80713;1985;61057;1
80787;2006;113893;1
80332;2012;4507;1
80806;2008;249550;1
80637;1883;111124;1
80806;2014;249564;1
80109;2005;117353;1
80815;2005;116903;1
80637;2002;2576;1
80580;2007;193689;1
80633;2014;197284;1
80665;2017;248922;1
80145;2019;248829;1
80637;2006;96508;1
80422;2020;237965;1
80832;2005;125014;1
80806;1908;83272;1
80688;2001;4129;1
80332;1992;138634;1
80633;2006;138785;1
80713;1865;111494;1
80637;2011;534742;1
80087;1976;152226;1
80497;2022;248912;1
80422;2017;4525;1
80087;2018;249455;1
80806;2011;60981;1
80380;2005;4289;1
80501;1982;190324;1
80633;2006;127546;1
80590;2007;159536;1
80200;2012;4657;1
80030;2006;88794;1
80713;2014;3165;1
80631;2013;135306;1
80200;2005;138785;1
80332;2011;100304;1
80303;1996;188962;1
80574;1980;189160;1
80713;2011;3736;1
80665;2016;249113;1
80713;2018;3422;1
80248;1999;143636;1
80244;2013;83272;1
80009;2005;152064;1
80806;2010;249707;1
80228;2013;92501;1
80149;2006;138623;1
80580;2019;281;1
80333;1968;771713;1
80598;2005;133004;1
80333;2021;3611;1
80713;1999;4289;1
80806;2005;88741;1
80486;2014;2616;1
80633;2022;3764;1
80590;2013;123522;1
80149;2017;3297;1
80806;2001;84112;1
80497;2006;718310;1
80649;2011;103772;1
80422;2016;11115;1
80222;2021;248924;1
80025;2022;104854;1
80806;2007;113893;1
80806;2014;131242;1
80633;2012;117201;1
80118;2009;128268;1
80688;2008;128832;1
80688;2018;52886;1
80030;2022;114332;1
80649;2012;84279;1
80688;2011;124261;1
80649;2017;119915;1
80713;1983;530157;1
80590;2013;128801;1
80635;2015;3696;1
80713;2021;233169;1
80631;2013;95567;1
80574;2005;96749;1
80333;2006;88885;1
80806;1883;606920;1
80006;2006;84112;1
80665;2022;116043;1
80688;2016;117590;1
80250;2002;32192;1
80477;2005;108996;1
80688;1985;513463;1
80167;2006;159536;1
80333;2020;75093;1
80637;2019;11142;1
80688;2011;99373;1
80228;2006;2757;1
80087;2019;4289;1
80167;2007;788980;1
80333;2020;196980;1
80087;2006;107090;1
80637;1968;92282;1
80688;2015;119509;1
80502;2005;103057;1
80713;2003;199312;1
80688;1977;61714;1
80649;2015;4035;1
80688;2022;814245;1
80631;2013;104876;1
80713;2016;141499;1
80228;2016;197369;1
80333;2013;3716;1
80228;1887;96251;1
80145;1985;61057;1
80635;2017;248404;1
80713;2000;968;1
80009;2016;4583;1
80713;1985;2477;1
80149;2017;104854;1
80501;1982;107649;1
80200;2020;248922;1
80344;2005;99334;1
80228;1994;2794;1
80025;2008;4129;1
80713;2014;73560;1
80716;2021;120667;1
80716;2005;190216;1
80713;1975;4501;1
80332;2020;3070;1
80025;2020;3525;1
80486;1975;1972;1
80649;2011;233787;1
80222;1967;248394;1
80688;1982;100104;1
80030;2022;105795;1
80832;1865;121471;1
80222;1834;620382;1
80303;2021;4187;1
80600;2022;22232;1
80635;2003;138623;1
80486;2021;3755;1
80716;2010;4494;1
80580;1982;133076;1
80665;2019;248387;1
80688;1982;120717;1
80637;2009;718424;1
80637;2019;87911;1
80548;2007;94207;1
80249;2005;789026;1
80222;1979;52022;1
80600;1865;88833;1
80649;2011;104214;1
80248;2019;86828;1
80716;2005;1038698;1
80713;2016;248771;1
80589;2005;107446;1
80333;2006;92038;1
80637;1968;109501;1
80633;2016;3482;1
80633;2015;299;1
80688;2011;194288;1
80030;1994;192690;1
80631;2013;81569;1
80649;1889;140478;1
80327;2005;103316;1
80496;2006;87712;1
80380;2005;142987;1
80009;2020;113134;1
80290;1982;109845;1
80303;2018;718406;1
80688;2016;814245;1
80281;2005;104502;1
80692;2005;999933;1
80422;2017;3741;1
80333;2013;112303;1
80332;2018;159536;1
80030;2022;1966;1
80133;2021;245328;1
80590;2007;132379;1
80713;2010;184931;1
80580;2005;115624;1
80688;2016;60731;1
80688;2017;88478;1
80635;2018;93860;1
80250;2007;38368;1
80228;2016;142052;1
80649;2023;198121;1
80486;2019;4494;1
80248;2002;187558;1
80808;2006;100052;1
80713;1986;3165;1
80637;2005;107886;1
80713;2012;219799;1
80713;1883;107085;1
80599;2013;3853;1
80806;2011;4127;1
80637;2005;132258;1
80222;1977;119585;1
80633;2018;73558;1
80228;2021;61057;1
80222;1999;39925;1
80713;1968;85486;1
80244;2020;3036;1
80248;1999;159536;1
80649;2020;53104;1
80303;2011;208109;1
80501;1982;92501;1
80806;2021;141499;1
80331;2021;99373;1
80713;2007;92876;1
80590;2003;107440;1
80649;2022;219799;1
80222;2017;3764;1
80496;2015;4035;1
80692;2022;134696;1
80200;2016;249027;1
80713;2022;128567;1
80665;2019;248938;1
80665;2022;248977;1
80222;1977;107440;1
80200;2012;3429;1
80222;2022;65344;1
80332;2005;97452;1
80333;2015;249288;1
80665;2005;190324;1
80633;2022;112364;1
80222;2011;112738;1
80501;2005;113212;1
80633;1994;138136;1
80649;2013;89180;1
80228;1874;2508;1
80637;2011;610907;1
80631;2005;118016;1
80228;2018;60249;1
80688;2012;151786;1
80808;2018;107027;1
